Name,NoGlucose.TotalRNA.Log2FC,NoGlucose.TotalRNA.AdjPval,NoGlucose.PolyRNA.Log2FC,NoGlucose.PolyRNA.AdjPval,NoGlucose.TotalRNA.meanNormCounts,NoGlucose.PolyRNA.meanNormCounts,NoGlutamine.TotalRNA.Log2FC,NoGlutamine.TotalRNA.AdjPval,NoGlutamine.PolyRNA.Log2FC,NoGlutamine.PolyRNA.AdjPval,NoGlutamine.TotalRNA.meanNormCounts,NoGlutamine.PolyRNA.meanNormCounts,NoBCAA.TotalRNA.Log2FC,NoBCAA.TotalRNA.AdjPval,NoBCAA.PolyRNA.Log2FC,NoBCAA.PolyRNA.AdjPval,NoBCAA.TotalRNA.meanNormCounts,NoBCAA.PolyRNA.meanNormCounts,NoArginine.TotalRNA.Log2FC,NoArginine.TotalRNA.AdjPval,NoArginine.PolyRNA.Log2FC,NoArginine.PolyRNA.AdjPval,NoArginine.TotalRNA.meanNormCounts,NoArginine.PolyRNA.meanNormCounts,NoMethionine.TotalRNA.Log2FC,NoMethionine.TotalRNA.AdjPval,NoMethionine.PolyRNA.Log2FC,NoMethionine.PolyRNA.AdjPval,NoMethionine.TotalRNA.meanNormCounts,NoMethionine.PolyRNA.meanNormCounts,Control.TotalRNA.meanNormCounts,Control.PolyRNA.meanNormCounts
Slc38a2,0.478585594026917,2.34807386154753e-5,1.21133873017421,6.17612851420637e-9,8.185868765815961,8.644238120735476,1.03544962361308,2.66092331205923e-10,1.78392556348011,1.67370667227081e-11,8.77347654392614,9.123644530424228,0.801304999548177,2.54541406359156e-8,1.36472877475212,1.41373661797253e-9,8.51792970786711,8.692378576060756,0.503169969538712,1.2226521816071e-4,0.983131406501511,1.06896057796924e-6,8.22433433341033,8.346881494846226,0.818982607518713,1.84792020025824e-8,1.87468406058114,8.724645602508779e-12,8.59037255075052,9.201954209332882,7.748897738588097,7.412196483772377
Nckap1l,0.406160272547054,0.00122349356988451,1.12015302794363,2.61119584478894e-8,8.116966999737244,8.444517099146903,0.243473613138866,0.0408878482790528,1.11116284052031,1.84144442597453e-8,7.985203765500277,8.345173411470777,0.157184094193078,0.220612144489937,0.836164293992723,1.54953918209241e-6,7.87749579059744,8.055301308455736,-0.0940507736343611,0.587218003606242,0.523082722921275,7.0429379234015e-4,7.6254176001444165,7.78880238689253,-0.0102615135286761,0.946408910806478,0.997115300522666,6.04083048745819e-8,7.76803295071391,8.216938017651087,7.745289374953473,7.294781636738444
Bcl6,0.771970475478199,0.00100115106716041,1.17804175555265,9.72713152587825e-7,2.3079401003196764,2.729679030979493,-0.106259649115135,0.69761505233813,0.62942701484373,0.00108530124848165,1.4859526926828333,2.0949650575120833,0.509401065070696,0.0296065311952462,1.16581208646848,1.3912471745943e-6,2.05157446856318,2.6140235538641967,0.104777058717386,0.785865122429072,0.438014171749852,0.0272508106223544,1.6463468817365634,1.9246129753216867,0.326138993707233,0.167959228437878,1.16931117827966,5.71667236906362e-7,1.9394410327051934,2.6205495863791,1.5738727970522433,1.5427614282908266
Arc,0.749609431004345,0.143045886107606,1.29088451127873,0.00147264302647074,0.18595182579318734,0.33736350667479964,0.365309870710822,0.532657739040554,1.09058559778602,0.00507055787923975,-0.1411608654139147,0.03591452078700467,0.571827716345579,0.319765378293506,0.637406223919732,0.118099731278646,-0.023360565605959633,-0.40170541012809996,0.368666000273716,0.65303211049472,0.358519151961873,0.433682760754406,-0.27089712061161314,-0.6480532910423177,0.622044601959342,0.256116661461111,1.33429580126663,7.8098396165594e-4,0.052675041281035985,0.25264957271548033,-0.505721313720217,-0.9112509945793233
Cblb,0.806202013515659,1.34553783078868e-5,1.18721289963566,2.35817325556124e-8,7.94619555665124,8.650050494554883,0.636032971037133,1.8037851372537e-4,1.09782979126664,4.31367716255873e-8,7.805283852625073,8.47389031072439,0.427177880300909,0.00880833435699824,0.893131710281598,1.25627128352448e-6,7.577886240571217,8.25415474354687,0.0706753926966498,0.778328482453744,0.278883792580991,0.0544482548299595,7.22661781636927,7.684284979371023,0.401283792049181,0.0112949146052431,1.03060019283205,7.63643114550026e-8,7.584929983254956,8.388848590167717,7.177988613840367,7.4303050004049
Mcm4,0.288730524292102,0.0969624195618196,1.0075680768008899,3.48249705840546e-6,7.379669911523823,8.02241963858255,-0.0227712051557127,0.918691032201653,0.811188375781189,3.50834536891343e-5,7.100232627885177,7.74531402303069,-0.251549151093338,0.183288963759843,0.522633137155097,0.00334619040446868,6.8502312865772534,7.4410584559030335,-0.208614215088855,0.38138722145621,0.411120330187534,0.0240339291354473,6.891738227180623,7.37828086862561,-0.160104991325709,0.396474256607551,0.927688474885264,5.68152371414317e-6,6.99989458337603,7.8495050810566065,7.10487421792815,6.982051963703433
Qtrt2,0.522378440941323,2.0853336455425e-4,1.28625577219722,1.27957825473958e-10,5.084701321642426,5.870993859034723,0.717155405436538,3.87435133228117e-6,1.33589108700453,3.1420932611051497e-11,5.310393179693813,5.827962989573313,0.519825579580636,2.9047824620685e-4,1.22640737356008,2.44094785838314e-10,5.09166195339021,5.7031915389088335,0.216508071720689,0.191932857770909,0.667156674122831,7.02920755958695e-6,4.79040932920229,5.19768488655763,0.902024406638334,2.28271297597957e-7,1.49291844602798,7.30854393592922e-12,5.531099503431993,5.972190131370153,4.602413089907056,4.562804214561133
Ets2,0.805424230472967,5.9410623444137e-7,1.29549126635539,3.36400462649388e-9,4.375291065595984,5.20731667729917,1.00510412142898,1.43687352415337e-8,1.45683898650062,3.3454780706006503e-10,4.604574326369353,5.284010357919716,0.868454552588413,2.17190400579741e-7,1.37113059846162,1.7369051997276302e-9,4.4479545716452,5.183370696145217,0.243025328438758,0.124176299246381,0.550994783669749,4.5517026262029e-4,3.822318959535853,4.40197679893405,1.01197156888303,2.1627289812111e-8,1.72861284083763,2.97780006669399e-11,4.647701017097577,5.53955280076084,3.6151475995682434,3.8962268931671202
Cd86,-1.09850606045787,0.179520921332868,1.04817097041289,0.00663214649770444,-1.80116354248466,-0.3165089575578687,0.00360866086289937,0.996903432061407,1.25419691841048,0.0010587135783127,-1.0423676856434738,-0.21040084692405503,0.374322693333663,0.648760144727596,1.05278103345559,0.00700667129441886,-0.7268421806147631,-0.4373520873067873,0.249537457591094,0.829258699772956,1.2203011184827,0.00300315328653019,-0.8024621105832377,-0.2604605826278495,0.268567375282103,0.740056921808371,0.725009203846409,0.0526820770283674,-0.760306745117306,-0.7472930533421083,-0.9680435455819051,-1.3445695560086766
Rttn,0.268997229307168,0.0190377098600689,1.0338548511108,1.22602760476821e-8,4.5330240477471095,4.5551393331534795,0.14581952204486,0.216160265676482,0.646096878665136,4.54310873551793e-6,4.44239493045164,4.071232306621403,-0.0296988289080992,0.850095902725254,0.351095833817892,0.00384379758995229,4.2450713058724,3.76542468348989,0.0569109706476637,0.761245210279298,0.296764655084113,0.0171898778059838,4.3277549794833865,3.7554223939168367,0.0897928138490114,0.474724183025235,0.673082960578602,2.2236482258272e-6,4.425188165569853,4.08906639395437,4.305041825981124,3.500379787411563
Sfi1,0.670973141094173,1.43235932954024e-5,1.24825291055026,3.86141283389803e-9,3.9022946695008165,3.8983022946279235,0.202113279990448,0.132282455051979,0.778684202795812,1.63080090912274e-6,3.4741917876415367,3.34748994155321,0.443492382148966,0.00173074173802396,0.819847560203853,1.58380819633226e-6,3.69030150607137,3.3728692300146466,0.341485980386741,0.0397284148314832,0.473527515068502,0.00145400561226855,3.59547871060649,3.0763516412666734,0.456927774666151,0.00114467757996611,1.11843495432521,8.144769159980491e-9,3.7689544827919366,3.6676513574319567,3.2858241290863632,2.6426397586344166
Zfp51,0.994160411591118,4.40661975262968e-8,1.37115299365474,5.28073209176386e-12,5.517810795366393,5.74369466586668,0.736559588703516,2.11226390822617e-6,0.794765103138356,4.84172647279936e-9,5.286850488187566,5.075520725817636,0.842957278609715,4.96175024129429e-7,0.895400191070786,2.0271172250976303e-9,5.37166362298189,5.16104018918249,0.290614188873216,0.0645852598125071,0.370105619044779,3.8436674875751e-4,4.827155493584267,4.68649074005165,0.681292546958618,8.0075732058198e-6,0.549884760886564,6.71240967763893e-7,5.273732397643923,4.81264915244468,4.5650533891672165,4.348347774501277
Tnfrsf12a,-0.896858431358762,0.00115607543187642,-1.18461145730463,1.9628224557486e-4,0.6211141001627053,-0.07623390461692545,0.400618253171083,0.0843402191266618,-0.533290199280495,0.0369658036249658,1.9022821744211134,0.475800843278684,-0.105672396301267,0.726598509730013,-0.891942294107366,0.00226811793802495,1.3740980743042623,0.09901111253461946,-0.156342808780817,0.674682540856324,-1.07604699860298,8.4520408189685e-4,1.3549379224697633,-0.09872714518562184,-0.0910240836810687,0.7493662610326,-1.18291596354612,1.3433102794696e-4,1.4608360340909268,-0.1619098931972239,1.5215295837721,1.054815613570007
Cdc5l,0.556641111403878,0.00634792819576151,1.08802996631391,1.1091202606855e-5,6.719330176455673,7.008123968318664,0.383007094967431,0.0556857234694193,1.10681876795691,6.70572699477761e-6,6.57699241994825,6.94383251265274,0.381491961965208,0.0677970739230799,1.14025921682237,7.76071827731243e-6,6.5553545558179165,6.9624864223398495,-0.167997579374989,0.563189284094283,0.20751102216198,0.344952536218993,6.00395483468707,6.079356965935343,-0.1410293705093,0.523986810347676,0.949243532471067,3.4532677666591e-5,6.094671880752776,6.77565174729364,6.153592052869739,5.868522829444303
Ubr2,0.599868188710538,6.05631920831698e-6,1.30638354070533,1.9167519694515502e-9,6.68490020307679,6.793214747579187,0.565967084579349,1.00226124931502e-5,1.28775772197066,1.17125843378194e-9,6.682266332760383,6.684018146637057,0.427438580593336,3.9698237236488e-4,0.998474918002945,8.49204519511606e-8,6.521316507488106,6.381145833767083,0.0231784417392077,0.904089960272978,0.45113206282083,0.00167927556743058,6.122230765580883,5.88199833100036,0.46970194488858,1.192348540682e-4,1.23742319249483,1.67770251346935e-9,6.6183543775278135,6.620225490802474,6.124401186452177,5.459509316435254
Srbd1,0.814123781403319,1.22239133292894e-5,1.35749858349606,5.00469165854983e-7,5.262622995715347,5.311282332467863,0.33135513524302,0.0349247073955725,1.24227107406253,1.08141151127943e-6,4.807126150886163,5.09828539005184,0.0919038191316621,0.629276852446631,0.915152119252257,7.561739375899e-5,4.548668007513723,4.7693094571572034,0.116573608371959,0.618099680630321,0.567984643333409,0.00892793783344105,4.56881467325818,4.4766724555017365,-0.0268577199671171,0.89244456447498,1.1770625303401001,1.77721580592607e-6,4.494135541716107,5.03464071938327,4.472698156351086,3.9140901933886965
E4f1,0.733442205213821,4.11302260642018e-6,1.15897223597003,3.39419968986439e-9,3.957190627087737,4.241184424652303,-0.0999517793521469,0.489639152167305,0.171663518296589,0.133841141917735,3.1546079217673633,3.16454861601626,-0.0219798328067046,0.908557686823565,0.18088144011698,0.128695276523814,3.2167160135837434,3.161599848368023,0.0965444094821579,0.624627371144219,0.164741290949271,0.193079460984873,3.3410870666399735,3.1892367794826035,0.0109905675096147,0.948928131741068,0.747674357035658,7.18640305652104e-7,3.313883560088853,3.7277629839629935,3.2725589202194536,3.0676518134430033
Mlst8,0.97224715266972,9.39005821411165e-8,1.12296937970919,2.44958548121979e-9,5.34457301327537,5.832638558799457,0.682843155864405,8.88436676843263e-6,0.985670572785304,7.90063470174116e-9,5.074771166095436,5.60857954089324,0.61249781062956,5.46089857715499e-5,0.864783417101498,1.00003778441391e-7,4.992713950427594,5.473168844665817,0.2369275605769,0.155838983585734,0.423287764131144,9.8933916780855e-4,4.620178893340807,5.077992583590773,0.417829923659286,0.00230536471716659,0.697273132852178,7.52024970412995e-7,4.859465363155944,5.305158530455347,4.414439372807287,4.688237222574253
Rpl36-ps2,0.325335986714733,0.325019080853145,-1.39138914073813,5.0027399209087e-4,1.74430079007522,-0.7183704670990934,0.355256652838438,0.291029818518314,-0.849730377013885,0.011690481045409,1.80044653120522,-0.29666522049015337,0.407279559139749,0.239554672400943,-0.950817268302529,0.00803638332238138,1.76853379197672,-0.43350570733421323,0.472975622832284,0.264082776564882,-0.971612944376895,0.00921053095764739,1.9102430624778466,-0.33248151043370966,0.395854799775802,0.239386584449446,-1.33994744899718,4.6743245748345e-4,1.8339426943123367,-0.733268739993497,1.45180002402323,0.623281192452181
Zeb1,0.425472114903866,0.00122958520267008,1.1275710927201,3.5700088264388805e-9,6.07391209655701,6.674652771981464,0.0403745209221506,0.78558780847577,0.58660994379944,1.28317884016479e-5,5.72032019522137,6.045808496530773,-0.228726307037365,0.0836552307381952,0.205792069013581,0.0686722564837448,5.4298281311196135,5.649225624093224,-0.076296275280502,0.693722344573898,0.207174103009159,0.084165190099344,5.587071300429093,5.698683518902123,0.0481070429213889,0.744078211500748,0.847137835853678,7.93993273811096e-8,5.7658041835898235,6.289922450366773,5.68803019051118,5.52801104583357
Epc1,0.84237188067683,6.997341694557161e-9,1.0526335468649901,1.15613538883145e-10,5.80206504803132,6.296980080322423,0.50421738215144,6.30516274762497e-6,0.621690744551138,8.60762061383602e-8,5.491578806056406,5.77360045069269,0.643833187990752,3.46528075557634e-7,0.776000803932848,7.90589445420103e-9,5.614648648858607,5.911609802347737,0.0501632892199513,0.734822150449878,0.272778386917049,0.00317831575164616,5.024483770194704,5.46053252340534,0.630430389916052,4.28381308237913e-7,0.792639278417107,2.20528923614793e-9,5.661486129988306,5.927831801025984,5.003656531619547,5.22258788776323
Kifc5b,0.633588895358935,5.0782154633492e-4,1.09142909977249,1.00408068410398e-6,3.62462384640281,4.189135055897453,1.01892834714725,1.30953171839937e-6,1.5508749216934,4.613376331679191e-9,4.029220834966627,4.56553865099283,0.470303740243661,0.00864690508465771,0.872668207460802,2.11913727509246e-5,3.47467828759427,3.86693690439403,0.284957130530855,0.204694434544491,0.52119490482527,0.00547548018346509,3.2980163148857997,3.5674292240508834,0.742568055241528,1.037843665523e-4,1.43404213880472,1.14663539487728e-8,3.8032806825499668,4.43058281136357,3.0391045187531835,3.0629476947629
Lta,-0.989484292866866,1.65610617515138e-8,-1.27770967380101,1.29677741001868e-8,6.64834271310803,6.89489456385977,0.0859963574425584,0.478879306827322,0.167261788220765,0.213116399970054,7.75323104503574,8.24731608718253,0.283022976998762,0.0166692233229134,0.16701664037279,0.229127576053091,7.9294886517197964,8.237783641930553,0.170549243421362,0.244023484910824,0.140755196321694,0.354494702765819,7.819911640495853,8.264457973565513,0.303830760868289,0.00893145642879985,-0.358972597711583,0.00872291558097409,8.00939017574294,7.714667961764733,7.675832404022653,8.15334743375917
Riok3,-0.088045734238371,0.265466745666647,-1.05812643882384,1.1212512492068302e-9,7.598818911984983,6.652753324706963,0.163865469121705,0.0364990684082956,-0.41695821636574,1.048469345484e-4,7.881473088508454,7.200815537886367,0.0933175272082084,0.274142258978143,-0.2659487056882,0.00739959466820526,7.789178463995904,7.336457827397843,-0.00999050387217702,0.944280722368976,-0.38310445609255,7.7770562506615e-4,7.688377959778017,7.2670921266946005,-0.021257671026999,0.821592622702933,-0.436807992248473,5.26356227541584e-5,7.7370945626687435,7.162840253263797,7.728564209136874,7.685768817549124
Lars1,0.783499125049305,3.6394928974169e-4,1.5961820189116,2.71025165016098e-8,7.9681079017480405,8.11017644114678,1.01183399795349,1.87094835562832e-5,1.48311744350945,4.58234307315967e-8,8.227898937010924,7.909205005081037,0.768658853210015,5.9533326485436e-4,1.3819965260506,2.29705608246888e-7,7.9658762706528234,7.796243626629163,-0.0863851826445287,0.792882588108179,0.484022578140573,0.0152795766633949,7.100260014236687,6.951541768819637,0.65964766227794,0.00197520161749259,1.60641413811303,1.18473735428742e-8,7.914002634849493,8.027505278174884,7.193348543242234,6.477268113270553
Nars1,0.492589373737212,4.72912442127919e-5,1.12280945337245,9.847525235148541e-9,8.957604386704457,9.777550693168976,1.04802344848879,9.03088906629442e-10,1.78921318949378,9.13401603008016e-12,9.545076791544423,10.359457893291067,0.898169644691571,1.8040387826871e-8,1.65916898675273,5.1763762114129694e-11,9.374046893742044,10.2154110730049,-0.0337890355366322,0.845970609639948,0.50220712433801,5.4005032532515e-4,8.442858867243666,9.10687251107733,0.541078708551703,1.64424585589784e-5,1.57460984640154,5.1370981067978003e-11,9.078329126120265,10.131793126338867,8.504004285372904,8.635627769153267
Incenp,0.658226494970176,0.00152536337288949,1.32882251455282,6.29103044819755e-8,5.854712683764803,6.443791148170817,0.716177675074349,6.686348053787e-4,1.57078309491695,3.7491214691907e-9,5.930543374697833,6.602329184928236,0.511160569073686,0.0138741722025183,1.26395347173888,1.51832671057189e-7,5.7167546497785695,6.282621993434353,-0.256730334625626,0.345365788307916,0.137670003074103,0.454296305313448,4.94566052730763,5.202445472247686,0.470885179080333,0.0198371707569172,1.61814383624482,2.03262813961301e-9,5.727274894073493,6.638152596357156,5.206800301003627,5.08568726439643
Ddb1,0.304077341143352,0.0225218782808815,1.03284855023401,3.43650362861055e-6,9.42840565703721,9.74021550265986,0.00428859425133294,0.980624697360244,0.720762948151062,1.6655186000422e-4,9.159554000775,9.343199184663844,-0.0608945874440016,0.716202014992061,0.59119197918926,0.00147733881611771,9.073999064367559,9.196085060524323,-0.225216224131718,0.18830520478735,0.319149503209149,0.0825050738095976,8.907100018562017,8.972702735029436,-0.228615753463118,0.0912233437592215,0.877962535571643,1.48709794237395e-5,8.965312042798569,9.488650877211533,9.154892165138573,8.672388914898617
Ighmbp2,0.381778857436422,0.00849837983567763,1.09049419747902,4.59777082574201e-7,4.265157905301367,4.53612402624988,0.578728666384877,1.9910843596975e-4,1.32667546008341,1.92944787608055e-8,4.482169194299123,4.69466534480844,0.303198774632958,0.0422884912631053,0.909766262419334,5.9445227604263e-6,4.19632195095834,4.268821775239546,-0.134315713889718,0.520102508017282,0.347913929363473,0.040272501533324,3.7604224336308936,3.75440657995792,0.353579437527523,0.0158178790269985,1.3606806399805,1.05217398816155e-8,4.307544517338854,4.71831014609423,3.9148083514871934,3.438998551165197
Slc1a1,-0.70417790901283694,0.366349597273598,1.52609440866796,0.00776752049154765,-1.6940639464362468,-0.49610530411552034,-0.486506439610745,0.549616085438528,1.11602575070762,0.0470750287577062,-1.4097614160172278,-1.0635516284535047,0.044555011578889,0.964092623924369,1.23174626172172,0.0347368837397671,-1.0757526374239377,-0.8784648705078067,0.109478682479278,0.932309306673205,1.29798587758758,0.0311257472250711,-0.8724436610007067,-1.0016796987197634,-0.242379986271165,0.778509509592425,1.398506388499,0.0119294747172236,-1.1744752798852673,-0.7514298836674856,-1.1201976980157613,-1.93921202322051
